#  file: nwr_F113_MM.dat
#  date: Thu, Apr 11, 2019 4:26:13 PM
#  
#  Chloroflurocarbon-113 (F113) data from hourly in situ samples analyzed on a gas chromatograph located 
#  at Niwot Ridge (NWR), Colorado (C-1 site:  40.04 N, 105.54 W, elevation:  3018 m)
#  
#  Atmospheric Measurements from the NOAA/ESRL Chromatograph for Atmospheric Trace Species 
#  (CATS) Program.  This GC replaces the RITS GCs operated during the period of 1986 through 2000.
#  This work was funded in part by the Atmospheric Chemistry Project of NOAA's Climate and
#  Global Change Program.
#  
#  (PIs) Geoffrey S. Dutton, Dr. James W. Elkins, Dr. Bradley D. Hall
#  
#  National Oceanic and Atmospheric Administration (NOAA)
#  Earth System Research Laboratory (ESRL)
#  325 Broadway, R/GMD1
#  Boulder, CO 80305-3328
#  
#  Email:  Geoff.Dutton@noaa.gov; James.W.Elkins@noaa.gov; Bradley.Hall@noaa.gov
#  Phone:      (303) 497-6086      (303) 497-6224        (303) 497-7011
#  Fax:   (303) 497-6290
#  
#  See (http://www.esrl.noaa.gov/gmd/obop/) for station statistics and personnel.
#  
#  Data use policy:
#  If you use this data in a publication or report, we would appreciate that you contact the principal
#  investigators (PIs) first and discuss your interests.  We are trying to encourage scientific discussion.
#  The PIs can discuss the quality of the data and any potential problems with its analysis.  Recent data (less
#  than 1.5 years) are considered preliminary.  Please contact the PIs for more information.
#  
#  The data should be cited in presentations or publications as the flowing:  Chloroflurocarbon-113 data from 
#  the NOAA/ESRL halocarbons in situ program. 
#  
#  DOI:  http://doi.org/10.7289/V5X0659V
#  
#  Calibration scale used:  NOAA 2002
#  
#  More information about the calibration scale can be found at: 
#  http://www.esrl.noaa.gov/gmd/ccl/
#  
#  The CATS GCs sample air once an hour.  Monthly median data are provided in parts-per-trillion, ppt. 
#  Abbreviations used:
#  yr=year, mon=month, m=monthly data; gc=type of sample--in situ GC data, sd=standard deviation of samples,
#  n=number of samples, brw=Pt. Barrow, Alaska, sum=Summit, Greenland, nwr= Niwot Ridge, Colorado
#  mlo=Mauna Loa, Hawaii, smo = American Samoa, spo=South Pole, Antarctica
#  NAN=not a number or no data, and space(s) is the delimiter.
#  
#  year, month, monthly median of F113 in ppt, std. dev., number of samples
#
F113catsNWRyr F113catsNWRmon F113catsNWRm F113catsNWRsd F113catsNWRn
1998       1     nan        nan       0
1998       2     nan        nan       0
1998       3     nan        nan       0
1998       4     nan        nan       0
1998       5     nan        nan       0
1998       6     nan        nan       0
1998       7     nan        nan       0
1998       8     nan        nan       0
1998       9     nan        nan       0
1998      10     nan        nan       0
1998      11     nan        nan       0
1998      12     nan        nan       0
1999       1     nan        nan       0
1999       2     nan        nan       0
1999       3     nan        nan       0
1999       4     nan        nan       0
1999       5     nan        nan       0
1999       6     nan        nan       0
1999       7     nan        nan       0
1999       8     nan        nan       0
1999       9     nan        nan       0
1999      10     nan        nan       0
1999      11     nan        nan       0
1999      12     nan        nan       0
2000       1     nan        nan       0
2000       2     nan        nan       0
2000       3     nan        nan       0
2000       4     nan        nan       0
2000       5     nan        nan       0
2000       6     nan        nan       0
2000       7     nan        nan       0
2000       8     nan        nan       0
2000       9     nan        nan       0
2000      10     nan        nan       0
2000      11     nan        nan       0
2000      12     nan        nan       0
2001       1     nan        nan       0
2001       2     nan        nan       0
2001       3     nan        nan       0
2001       4     nan        nan       0
2001       5     83.83      0.32    621
2001       6     83.89      0.29    589
2001       7     83.88      0.28    714
2001       8     83.90      0.31    707
2001       9     83.85      0.33    681
2001      10     83.75      0.49    714
2001      11     83.63      0.45    700
2001      12     83.57      0.53    619
2002       1     83.50      0.67    515
2002       2     83.50      1.01    519
2002       3     83.40      0.70    649
2002       4     83.37      0.63    676
2002       5     83.20      0.59    683
2002       6     82.97      0.34    303
2002       7     83.13      0.26    463
2002       8     83.00      0.24    686
2002       9     83.02      0.24    715
2002      10     82.78      0.29    723
2002      11     82.54      0.34    697
2002      12     82.65      0.37    713
2003       1     82.65      0.32    626
2003       2     82.74      0.30    503
2003       3     82.62      0.34    460
2003       4     82.49      0.34    666
2003       5     82.32      0.30    621
2003       6     81.70      0.23    315
2003       7     81.47      0.25    456
2003       8     81.93      0.31    661
2003       9     82.22      0.35    667
2003      10     81.81      0.43    700
2003      11     81.67      0.58    711
2003      12     82.28      0.61    729
2004       1     82.15      0.53    692
2004       2     82.11      0.66    661
2004       3     81.98      0.57    677
2004       4     82.03      0.41    712
2004       5     81.62      0.41    672
2004       6     81.60      0.58    198
2004       7     80.73      0.52    293
2004       8     81.04      0.48    726
2004       9     81.05      0.60    644
2004      10     81.05      0.50    582
2004      11     80.92      0.31    696
2004      12     80.58      0.34    705
2005       1     81.00      0.42    646
2005       2     81.06      0.50    616
2005       3     81.09      0.44    668
2005       4     81.04      0.36    682
2005       5     80.82      0.35    668
2005       6     80.63      0.34    157
2005       7     80.42      0.31    570
2005       8     80.51      0.31    727
2005       9     80.37      0.40    534
2005      10     80.01      1.11    449
2005      11     80.10      1.03    492
2005      12     79.97      0.75    584
2006       1     79.86      0.49    663
2006       2     80.26      0.50    570
2006       3     80.12      0.84    608
2006       4     80.14      0.60    581
2006       5     80.16      0.39    555
2006       6     79.83      0.42    654
2006       7     79.28      1.09    122
2006       8     nan        nan       0
2006       9     nan        nan       0
2006      10     nan        nan       0
2006      11     nan        nan       0
2006      12     nan        nan       0
2007       1     nan        nan       0
2007       2     nan        nan       0
2007       3     nan        nan       0
2007       4     nan        nan       0
2007       5     nan        nan       0
2007       6     nan        nan       0
2007       7     nan        nan       0
